id,name,created_at
3359,reset boot,2025-03-17 20:43:38.795156
3360,unblock,2025-03-17 20:43:38.795156
3364,beginner,2025-03-17 20:43:45.107172
3365,e1,2025-03-17 20:43:45.107172
3367,liquid,2025-03-17 20:43:45.107172
3369,V360,2025-03-17 20:43:45.107172
3374,bat sectors,2025-03-17 20:45:37.40988
3388,chenging,2025-03-17 20:45:44.938401
3395,blue-tooth,2025-03-17 20:45:48.831804
3400,coaxial cable,2025-03-17 20:45:48.831804
3401,connectors,2025-03-17 20:45:48.831804
3520,cooling,2025-03-17 20:59:05.441003
3790,Digital translator,2025-03-17 21:11:43.92205
3418,radiator,2025-03-17 20:45:58.286226
3422,thermal compose,2025-03-17 20:45:58.286226
3314,CD drive,2025-03-17 20:35:45.442096
3429,flashing,2025-03-17 20:46:08.117638
3433,make a backup,2025-03-17 20:46:08.117638
3748,cooling fan,2025-03-17 21:09:09.999342
3443,damage,2025-03-17 20:47:32.414257
3447,fully disassemble,2025-03-17 20:47:32.414257
3455,broken backlight,2025-03-17 20:47:40.866522
3456,cahange,2025-03-17 20:47:40.866522
3458,crashed blackberry,2025-03-17 20:47:40.866522
3469,AC Adapter Prevents Boot,2025-03-17 20:47:47.200353
3474,how to open,2025-03-17 20:47:47.200353
3475,iconia,2025-03-17 20:47:47.200353
3476,iconia b1,2025-03-17 20:47:47.200353
3477,not responding,2025-03-17 20:47:47.200353
3479,solution,2025-03-17 20:47:47.200353
3488,home button,2025-03-17 20:48:13.508984
3492,retina,2025-03-17 20:48:13.508984
3493,ribbon cable,2025-03-17 20:48:13.508984
3498,Lacie hard drive disassembly,2025-03-17 20:53:08.852143
3499,Lacie Minimus hard drive disassembly,2025-03-17 20:53:08.852143
3500,default,2025-03-17 20:53:59.434859
3503,forget,2025-03-17 20:53:59.434859
3509,pin1,2025-03-17 20:53:59.434859
4694,LED daytime running lights,2025-03-18 00:11:36.986291
3515,Braun Oral-B Professional Care 9900 Triumph,2025-03-17 20:54:05.439308
3516,electric toothbrush,2025-03-17 20:54:05.439308
3517,oralb,2025-03-17 20:54:05.439308
3524,f01,2025-03-17 20:59:05.441003
3525,open and close tray problem,2025-03-17 20:59:05.441003
3526,system,2025-03-17 20:59:05.441003
3346,windows,2025-03-17 20:40:08.224806
3399,coaxial,2025-03-17 20:45:48.831804
3541,knob,2025-03-17 20:59:32.753677
3542,volume adjust,2025-03-17 20:59:32.753677
3543,change digitizer mounting frame,2025-03-17 20:59:35.4653
3746,clean ccd,2025-03-17 21:09:09.999342
3552,upgrading hard drive,2025-03-17 20:59:35.4653
3556,lg g2,2025-03-17 20:59:44.647835
3568,pass,2025-03-17 21:01:50.706201
3569,pass code lock,2025-03-17 21:01:50.706201
3673,factory settings,2025-03-17 21:06:20.930499
3471,battery cover,2025-03-17 20:47:47.200353
3720,1GB,2025-03-17 21:09:01.943405
3721,2gb,2025-03-17 21:09:01.943405
3722,4gb,2025-03-17 21:09:01.943405
3723,8gb,2025-03-17 21:09:01.943405
3749,cooling system,2025-03-17 21:09:09.999342
3774,no picture,2025-03-17 21:09:30.090849
3603,freeze randomly,2025-03-17 21:02:12.998972
3675,forgotten,2025-03-17 21:06:20.930499
3606,restor,2025-03-17 21:02:12.998972
3421,temperature,2025-03-17 20:45:58.286226
3608,android os,2025-03-17 21:02:17.111656
3573,personal data,2025-03-17 21:01:50.706201
3621,properly,2025-03-17 21:02:17.111656
3724,Compaq 6715,2025-03-17 21:09:01.943405
3725,cq58,2025-03-17 21:09:01.943405
3726,dd34,2025-03-17 21:09:01.943405
3728,elpida,2025-03-17 21:09:01.943405
3631,Alesis,2025-03-17 21:03:14.791523
3642,migrated,2025-03-17 21:04:54.073587
3733,Update failed,2025-03-17 21:09:01.943405
3648,dlete,2025-03-17 21:06:09.928959
3565,finger,2025-03-17 21:01:50.706201
3324,KB,2025-03-17 20:35:49.042786
3655,locked files,2025-03-17 21:06:09.928959
3571,pattern dril,2025-03-17 21:01:50.706201
3734,upgrade 2429,2025-03-17 21:09:01.943405
3692,master reset,2025-03-17 21:06:32.240171
3696,pc companion,2025-03-17 21:06:32.240171
3561,bypass,2025-03-17 21:01:50.706201
3671,delete hd,2025-03-17 21:06:20.930499
2884,locked,2025-03-17 19:05:44.421095
3701,inspection,2025-03-17 21:06:39.016355
3431,iphone 5s,2025-03-17 20:46:08.117638
3703,iphone 5s back cover,2025-03-17 21:06:39.016355
3704,iphone 5s battery,2025-03-17 21:06:39.016355
3705,iphone 5s display,2025-03-17 21:06:39.016355
3708,x-ray,2025-03-17 21:06:39.016355
3713,k-lock,2025-03-17 21:08:57.473408
3716,keyboard an mouse,2025-03-17 21:08:57.473408
3739,network connecting,2025-03-17 21:09:05.955003
3775,nothing on the screen,2025-03-17 21:09:30.090849
3744,wireless bluetooth,2025-03-17 21:09:05.955003
3751,dust cleaning heat,2025-03-17 21:09:09.999342
3336,fan system,2025-03-17 20:35:53.847412
3755,overhead,2025-03-17 21:09:09.999342
4689,DIY guide,2025-03-18 00:11:36.986291
3539,ribbon,2025-03-17 20:59:13.800122
3778,change alternator,2025-03-17 21:09:45.722982
3563,data lost,2025-03-17 21:01:50.706201
3789,Besta Super 5000,2025-03-17 21:11:43.92205
3792,Translator,2025-03-17 21:11:43.92205
3799,glass digitizer,2025-03-17 21:12:30.860345
3801,line,2025-03-17 21:12:30.860345
3714,key battery,2025-03-17 21:08:57.473408
3426,factory restore,2025-03-17 20:46:08.117638
3531,connector,2025-03-17 20:59:13.800122
3347,windows 8,2025-03-17 20:40:08.224806
1312,replacing,2025-03-17 12:55:17.439458
3427,firmware,2025-03-17 20:46:08.117638
3423,thermal grease,2025-03-17 20:45:58.286226
3666,stock rom,2025-03-17 21:06:09.928959
911,reset,2025-03-17 10:17:44.56537
4692,installation guide,2025-03-18 00:11:36.986291
3326,keys,2025-03-17 20:35:49.042786
3737,lan,2025-03-17 21:09:05.955003
3738,Network,2025-03-17 21:09:05.955003
2056,thermal,2025-03-17 15:47:18.627371
3586,format,2025-03-17 21:02:02.958488
3632,audio,2025-03-17 21:03:14.791523
3807,Buehl,2025-03-17 21:12:50.765705
3810,Laptop replace speakers,2025-03-17 21:12:50.765705
3811,Replace Speakers,2025-03-17 21:12:50.765705
3806,Brutus,2025-03-17 21:12:50.765705
3809,Dell Inspiron Mini 1012,2025-03-17 21:12:50.765705
3820,Group 1,2025-03-17 21:13:30.544333
3822,Laptop Speakers,2025-03-17 21:13:30.544333
4686,aftermarket,2025-03-18 00:11:36.986291
3814,Team Brutus,2025-03-17 21:12:50.765705
3815,Technical Writing,2025-03-17 21:12:50.765705
3828,The Ohio State University,2025-03-17 21:13:30.544333
3829,bimetal strip,2025-03-17 21:13:44.879461
3830,fluorescent lamp,2025-03-17 21:13:44.879461
3831,fluorescent tube,2025-03-17 21:13:44.879461
3832,fused,2025-03-17 21:13:44.879461
3833,glow,2025-03-17 21:13:44.879461
3834,starter,2025-03-17 21:13:44.879461
3835,Honda Pilot,2025-03-17 21:15:13.818948
3836,timing belt,2025-03-17 21:15:13.818948
3840,broken audio jack,2025-03-17 21:16:43.354462
3842,change digitizer,2025-03-17 21:16:43.354462
3843,change touchscreen,2025-03-17 21:16:43.354462
3848,replace replacing,2025-03-17 21:16:43.354462
3860,replace display,2025-03-17 21:16:53.861361
3861,replace LCD,2025-03-17 21:16:53.861361
3862,replace screen,2025-03-17 21:16:53.861361
3879,V,2025-03-17 21:18:04.496158
4334,change replace,2025-03-17 23:53:35.758814
4695,LED DRL,2025-03-18 00:11:36.986291
1726,philips,2025-03-17 14:45:29.643018
3903,can&#39;t,2025-03-17 21:26:40.330194
3904,cannot,2025-03-17 21:26:40.330194
3905,choose,2025-03-17 21:26:40.330194
3911,recovery,2025-03-17 21:26:40.330194
3912,recovery menu,2025-03-17 21:26:40.330194
3929,drill,2025-03-17 21:43:08.964385
3931,loading,2025-03-17 21:43:08.964385
3910,reboot,2025-03-17 21:26:40.330194
4697,Philips Style,2025-03-18 00:11:36.986291
3607,user data,2025-03-17 21:02:12.998972
3943,Key not working,2025-03-17 21:43:30.390745
3946,spill,2025-03-17 21:43:30.390745
3948,macbook air 13,2025-03-17 21:45:42.565752
3950,MicroSD adapter,2025-03-17 21:45:42.565752
3951,Nifty MiniDrive,2025-03-17 21:45:42.565752
3952,TarDisk,2025-03-17 21:45:42.565752
3956,Dell Optiplex GX620,2025-03-17 21:48:38.60521
3965,back-facing camera,2025-03-17 21:54:50.337294
3980,broken glass,2025-03-17 21:58:24.654061
3997,battery packs,2025-03-17 22:01:01.25602
4234,housing,2025-03-17 23:41:36.909984
4002,lion,2025-03-17 22:01:01.25602
4004,raplace,2025-03-17 22:01:01.25602
4069,cannot start,2025-03-17 22:34:01.733154
4071,erasing,2025-03-17 22:34:01.733154
4073,forgoten,2025-03-17 22:34:01.733154
3873,battery pack,2025-03-17 21:18:04.496158
4326,hold charge,2025-03-17 23:52:27.755935
2889,restore,2025-03-17 19:05:44.421095
4097,ihip,2025-03-17 22:46:14.763665
4098,motherboard replacement,2025-03-17 22:46:14.763665
4021,easyshare,2025-03-17 22:13:29.972437
4022,kodak,2025-03-17 22:13:29.972437
4024,Z740,2025-03-17 22:13:29.972437
4126,how to change,2025-03-17 23:02:12.318088
4127,how to replace,2025-03-17 23:02:12.318088
4129,prepair,2025-03-17 23:02:12.318088
4149,dvd player,2025-03-17 23:10:18.58718
4184,how to fix,2025-03-17 23:30:51.384374
4190,Alcatel One Touch Evolve,2025-03-17 23:32:03.723659
4383,PCIe card,2025-03-17 23:54:43.922292
4200,discharge,2025-03-17 23:38:49.21898
4201,discharging,2025-03-17 23:38:49.21898
4202,hold,2025-03-17 23:38:49.21898
4212,lost sound,2025-03-17 23:39:28.615665
4216,Ringer not working,2025-03-17 23:39:28.615665
4220,fpv,2025-03-17 23:39:51.821611
4222,gopro,2025-03-17 23:39:51.821611
4223,gopro hero 4,2025-03-17 23:39:51.821611
4224,h3-3d,2025-03-17 23:39:51.821611
4225,hero,2025-03-17 23:39:51.821611
4226,phantom,2025-03-17 23:39:51.821611
4228,transmitter,2025-03-17 23:39:51.821611
4229,zenmuse,2025-03-17 23:39:51.821611
4236,separate,2025-03-17 23:41:36.909984
4244,no voice,2025-03-17 23:41:40.014382
4252,headphone,2025-03-17 23:41:59.234034
4253,headphone jack broken,2025-03-17 23:41:59.234034
4265,spills,2025-03-17 23:45:35.80175
4270,bad sectors,2025-03-17 23:50:42.23858
4274,operating system,2025-03-17 23:50:42.23858
4275,os,2025-03-17 23:50:42.23858
4289,connection,2025-03-17 23:50:50.124918
4290,internet connection,2025-03-17 23:50:50.124918
4293,pci,2025-03-17 23:50:50.124918
4294,PCI expres,2025-03-17 23:50:50.124918
4296,slot,2025-03-17 23:50:50.124918
4302,diasassemble,2025-03-17 23:50:53.959861
4281,defective,2025-03-17 23:50:46.653185
4318,invalid sim card,2025-03-17 23:51:17.931708
4319,SIM card,2025-03-17 23:51:17.931708
4322,volume control,2025-03-17 23:51:27.80239
4384,traffic,2025-03-17 23:54:43.922292
4325,chenage,2025-03-17 23:52:27.755935
4327,li-ion battery,2025-03-17 23:52:27.755935
4390,mainborad,2025-03-17 23:54:47.770457
4003,lithium battery test,2025-03-17 22:01:01.25602
4335,hard disc,2025-03-17 23:53:35.758814
4410,ringing,2025-03-17 23:56:34.607044
4235,rear cover,2025-03-17 23:41:36.909984
4353,does not hold charge,2025-03-17 23:54:29.196512
4000,li-on,2025-03-17 22:01:01.25602
4321,volume,2025-03-17 23:51:27.80239
4356,polymer,2025-03-17 23:54:29.196512
4370,upgradng,2025-03-17 23:54:32.997629
4371,dd,2025-03-17 23:54:40.099058
4377,connected,2025-03-17 23:54:43.922292
4381,no connection,2025-03-17 23:54:43.922292
4382,PCI express,2025-03-17 23:54:43.922292
4396,fix internet explorer crash,2025-03-17 23:55:39.887851
4397,IE crashes,2025-03-17 23:55:39.887851
4398,internet explorer crashes,2025-03-17 23:55:39.887851
4401,battery 3,2025-03-17 23:56:31.511551
3361,unlock,2025-03-17 20:43:38.795156
4405,rear panel,2025-03-17 23:56:31.511551
4411,vibrate,2025-03-17 23:56:34.607044
4414,vibro motor,2025-03-17 23:56:34.607044
4417,main baord,2025-03-17 23:56:48.907925
4421,replace change,2025-03-17 23:56:48.907925
4426,digitize,2025-03-17 23:56:53.879004
4435,nas,2025-03-17 23:57:08.532478
4436,call,2025-03-17 23:57:18.86657
4438,hear,2025-03-17 23:57:18.86657
3883,chnaging,2025-03-17 21:19:34.687028
4437,earpiece,2025-03-17 23:57:18.86657
4418,mainboard,2025-03-17 23:56:48.907925
4254,headphones,2025-03-17 23:41:59.234034
4378,half mini,2025-03-17 23:54:43.922292
4219,dji,2025-03-17 23:39:51.821611
4221,gimbal,2025-03-17 23:39:51.821611
4379,internet,2025-03-17 23:54:43.922292
4291,lan card,2025-03-17 23:50:50.124918
3987,faulty,2025-03-17 21:58:24.654061
3813,Speaker Replacement,2025-03-17 21:12:50.765705
4442,"iMac Intel 27"" EMC 2639",2025-03-17 23:57:29.448042
4443,vesa mount,2025-03-17 23:57:29.448042
2919,wipe data,2025-03-17 19:08:39.035859
4446,maverick,2025-03-17 23:58:13.687289
4447,N-strike,2025-03-17 23:58:13.687289
4451,Repair broken glass,2025-03-17 23:58:16.696636
4453,samsung 10.1,2025-03-17 23:58:16.696636
4454,tablet touchscreen,2025-03-17 23:58:16.696636
4455,tough adhesive,2025-03-17 23:58:16.696636
4461,last firmware,2025-03-17 23:59:04.470236
4482,chnge,2025-03-17 23:59:11.281404
3884,Li-Polimer,2025-03-17 21:19:34.687028
3885,lithium,2025-03-17 21:19:34.687028
4700,car lights,2025-03-18 00:11:45.853582
4705,Infiniti,2025-03-18 00:11:45.853582
4487,LCR-Reader,2025-03-17 23:59:16.175364
4488,Smart Tweezers,2025-03-17 23:59:16.175364
4489,Smart Tweezers ST-5S,2025-03-17 23:59:16.175364
4507,password lock,2025-03-17 23:59:28.596267
4518,erar,2025-03-17 23:59:49.306596
4519,how to disassemble,2025-03-17 23:59:49.306596
4520,phone call,2025-03-17 23:59:49.306596
4528,focus,2025-03-17 23:59:53.985536
4532,quiet,2025-03-17 23:59:57.537883
4533,quietly,2025-03-17 23:59:57.537883
4534,ring,2025-03-17 23:59:57.537883
4538,adhesive,2025-03-18 00:00:03.220667
4545,display assembly,2025-03-18 00:00:03.220667
4560,no signal,2025-03-18 00:00:12.97762
4567,checksum,2025-03-18 00:00:25.515594
4572,1333,2025-03-18 00:00:33.154667
4573,1666,2025-03-18 00:00:33.154667
4574,ddr,2025-03-18 00:00:33.154667
4576,r2 trigger spring,2025-03-18 00:00:33.154667
4588,heatsinc,2025-03-18 00:00:43.386828
4589,hot,2025-03-18 00:00:43.386828
4594,thermal compound,2025-03-18 00:00:43.386828
4600,HDD Cover,2025-03-18 00:01:10.682143
4601,memory cover,2025-03-18 00:01:10.682143
4606,don not read,2025-03-18 00:01:21.583165
4608,laser unit,2025-03-18 00:01:21.583165
4619,charging board,2025-03-18 00:03:04.049101
4620,charging connector,2025-03-18 00:03:04.049101
4638,Dictionary,2025-03-18 00:05:42.523664
4639,Electronic Dictionary,2025-03-18 00:05:42.523664
4640,Franklin,2025-03-18 00:05:42.523664
4643,bosch,2025-03-18 00:08:52.544005
4644,bosch ergomixx,2025-03-18 00:08:52.544005
4645,demontage,2025-03-18 00:08:52.544005
4646,mixeur,2025-03-18 00:08:52.544005
4647,garage door antenna,2025-03-18 00:08:59.787693
4648,garage door remote control signage strength weak antenna,2025-03-18 00:08:59.787693
4649,remote control signal weak,2025-03-18 00:08:59.787693
4650,signal weak,2025-03-18 00:08:59.787693
4651,jbl,2025-03-18 00:10:52.764041
4653,sub woofer,2025-03-18 00:10:52.764041
4654,subwoofer,2025-03-18 00:10:52.764041
4656,LG g watch r,2025-03-18 00:10:56.153264
4657,Smart Watch,2025-03-18 00:10:56.153264
4658,smartwatch,2025-03-18 00:10:56.153264
4707,jdm,2025-03-18 00:11:45.853582
4709,LED license plate,2025-03-18 00:11:45.853582
4710,LED license plate lights,2025-03-18 00:11:45.853582
4670,led lights,2025-03-18 00:11:22.639718
4712,T10,2025-03-18 00:11:45.853582
4713,Break Line,2025-03-18 00:11:54.632232
4716,Rush 4,2025-03-18 00:11:54.632232
4717,Console Accessory,2025-03-18 00:12:10.781936
99,guitar,2025-03-17 04:57:10.264897
4719,Rock Band,2025-03-18 00:12:10.781936
4720,xbox 360,2025-03-18 00:12:10.781936
4721,Acro Break Handles,2025-03-18 00:12:15.968049
4787,half mini PCIe,2025-03-18 00:15:24.267557
4714,Ozone,2025-03-18 00:11:54.632232
4715,Paraglider,2025-03-18 00:11:54.632232
4727,motor,2025-03-18 00:13:20.65507
4730,vibra,2025-03-18 00:13:20.65507
4413,vibro,2025-03-17 23:56:34.607044
4740,back camera,2025-03-18 00:13:28.197441
4832,vision plus,2025-03-18 00:17:18.562005
19,featured student guides,2025-03-17 03:49:47.255832
838,change,2025-03-17 09:58:59.123887
4630,rear camera,2025-03-18 00:03:04.049101
4687,car parts,2025-03-18 00:11:36.986291
4753,BMW 3 series,2025-03-18 00:15:05.508895
4625,front camera,2025-03-18 00:03:04.049101
4629,micro USB,2025-03-18 00:03:04.049101
4756,e36,2025-03-18 00:15:05.508895
2025,E46,2025-03-17 15:34:56.603804
4759,E64,2025-03-18 00:15:05.508895
4760,e65,2025-03-18 00:15:05.508895
4761,E90,2025-03-18 00:15:05.508895
4762,E92,2025-03-18 00:15:05.508895
4766,F25,2025-03-18 00:15:05.508895
4767,F30,2025-03-18 00:15:05.508895
4768,F32,2025-03-18 00:15:05.508895
4854,connect,2025-03-18 00:27:25.833821
4763,euro,2025-03-18 00:15:05.508895
4772,kidney grille,2025-03-18 00:15:05.508895
4853,card reader,2025-03-18 00:27:25.833821
4774,2,2025-03-18 00:15:20.164178
4775,"2.5""",2025-03-18 00:15:20.164178
4776,5&quot,2025-03-18 00:15:20.164178
4778,drive,2025-03-18 00:15:20.164178
4441,Fast Fix,2025-03-17 23:57:23.839711
110,seagate,2025-03-17 05:08:42.735435
4785,western digital,2025-03-18 00:15:20.164178
4527,error,2025-03-17 23:59:53.985536
4806,core,2025-03-18 00:16:48.955296
4808,dual core,2025-03-18 00:16:48.955296
4813,main cpu,2025-03-18 00:16:48.955296
4814,main processor,2025-03-18 00:16:48.955296
4817,socket,2025-03-18 00:16:48.955296
4468,reflash,2025-03-17 23:59:04.470236
4797,rtc,2025-03-18 00:15:27.805446
4227,phantom 2,2025-03-17 23:39:51.821611
4764,european cars,2025-03-18 00:15:05.508895
1761,f10,2025-03-17 15:01:03.114279
2932,security,2025-03-17 19:08:42.91046
4842,led light,2025-03-18 00:21:22.655998
4843,tailgate,2025-03-18 00:21:22.655998
4845,truck LED,2025-03-18 00:21:22.655998
4846,truck lights,2025-03-18 00:21:22.655998
4847,trunk,2025-03-18 00:21:22.655998
4848,trunk tailgate,2025-03-18 00:21:22.655998
4855,external device,2025-03-18 00:27:25.833821
4856,flash drive,2025-03-18 00:27:25.833821
4860,mouse button,2025-03-18 00:27:25.833821
4861,pendrive,2025-03-18 00:27:25.833821
4580,so-dimm,2025-03-18 00:00:33.154667
3393,update,2025-03-17 20:45:44.938401
4809,i3,2025-03-18 00:16:48.955296
4810,i5,2025-03-18 00:16:48.955296
4811,i7,2025-03-18 00:16:48.955296
2396,disk,2025-03-17 17:52:50.059706
4642,blender,2025-03-18 00:08:52.544005
301,motherboard,2025-03-17 06:04:46.987432
4628,main camera,2025-03-18 00:03:04.049101
4688,cars,2025-03-18 00:11:36.986291
2318,dust,2025-03-17 17:34:05.374204
4579,sdram,2025-03-18 00:00:33.154667
350,upgrade,2025-03-17 06:18:03.602029
812,replace,2025-03-17 09:28:54.228584
4690,iJDMTOY,2025-03-18 00:11:36.986291
3244,led,2025-03-17 20:29:09.45117
4862,standard setting,2025-03-18 00:27:25.833821
4863,standart,2025-03-18 00:27:25.833821
4865,Display replacement,2025-03-18 00:27:32.911692
4867,How to Cyber-Shot DSC-H55,2025-03-18 00:30:12.611641
4868,american,2025-03-18 00:31:36.893873
4869,american truck,2025-03-18 00:31:36.893873
4870,big car,2025-03-18 00:31:36.893873
4871,chevrolet,2025-03-18 00:31:36.893873
4872,Chevrolet Silverado,2025-03-18 00:31:36.893873
4873,chevy,2025-03-18 00:31:36.893873
4874,Chevy Silverado,2025-03-18 00:31:36.893873
4877,high mount,2025-03-18 00:31:36.893873
4880,Silverado,2025-03-18 00:31:36.893873
4881,tail light,2025-03-18 00:31:36.893873
4844,truck,2025-03-18 00:21:22.655998
4883,truck brake light,2025-03-18 00:31:36.893873
4884,truck light,2025-03-18 00:31:36.893873
4898,accelerometer,2025-03-18 00:45:30.514318
4899,compass,2025-03-18 00:45:30.514318
4904,safe mode,2025-03-18 00:45:30.514318
4906,software info,2025-03-18 00:45:30.514318
4907,test camera,2025-03-18 00:45:30.514318
4908,test earpiece,2025-03-18 00:45:30.514318
4909,test hardware,2025-03-18 00:45:30.514318
4910,test loudspeakers,2025-03-18 00:45:30.514318
2868,test menu,2025-03-17 19:03:02.42101
4915,1333mhz,2025-03-18 00:48:49.914775
4916,1600mhz,2025-03-18 00:48:49.914775
4918,memorex,2025-03-18 00:48:49.914775
4923,cahnge,2025-03-18 00:48:53.022044
4790,signal,2025-03-18 00:15:24.267557
4950,greace,2025-03-18 00:49:18.728038
4812,intel,2025-03-18 00:16:48.955296
3759,thermo,2025-03-17 21:09:09.999342
4962,turn off,2025-03-18 00:49:18.728038
4970,CMOS sensor,2025-03-18 00:52:04.609815
4946,compound,2025-03-18 00:49:18.728038
5244,grease,2025-03-18 02:08:11.913062
262,keyboard,2025-03-17 05:59:01.367665
4976,Camera teardown,2025-03-18 00:52:54.604221
4977,Pentax Optio WG-1,2025-03-18 00:52:54.604221
4982,ascend,2025-03-18 00:54:43.490178
4983,G630,2025-03-18 00:54:43.490178
4989,clock,2025-03-18 01:00:34.532396
4992,safe,2025-03-18 01:00:34.532396
4993,settings,2025-03-18 01:00:34.532396
4994,13 pin,2025-03-18 01:00:41.602346
4995,adapter,2025-03-18 01:00:41.602346
4996,cable,2025-03-18 01:00:41.602346
2886,pattern,2025-03-17 19:05:44.421095
5015,license plate adapter,2025-03-18 01:04:28.653568
5016,license plate bracket,2025-03-18 01:04:28.653568
5017,license plate relocator,2025-03-18 01:04:28.653568
5018,tow hole,2025-03-18 01:04:28.653568
5019,tow hook,2025-03-18 01:04:28.653568
4891,NX300,2025-03-18 00:39:13.074238
4893,Samsung NX,2025-03-18 00:39:13.074238
4894,Samsung NX300,2025-03-18 00:39:13.074238
5043,back case replacement,2025-03-18 01:15:22.485628
5045,back cover replacement,2025-03-18 01:15:22.485628
883,mother board,2025-03-17 10:15:35.106617
5051,front panel assembly,2025-03-18 01:15:39.914208
5053,lcd + digitizer assembly,2025-03-18 01:15:39.914208
1451,lcd + digitizer replacement,2025-03-17 13:42:24.440495
5055,screen assembly,2025-03-18 01:15:39.914208
5056,battery relplacement,2025-03-18 01:15:58.23422
5079,unfreeze,2025-03-18 01:37:07.41291
5085,breakdown,2025-03-18 01:42:13.849837
5038,daughterboard,2025-03-18 01:12:46.560216
5088,earpiece speaker,2025-03-18 01:42:13.849837
5089,front facing camera,2025-03-18 01:42:13.849837
5091,LED status light,2025-03-18 01:42:13.849837
5092,microsd,2025-03-18 01:42:13.849837
5093,mid frame,2025-03-18 01:42:13.849837
5095,proximity sensor,2025-03-18 01:42:13.849837
5096,rear facing camera,2025-03-18 01:42:13.849837
5097,RGB sensor module,2025-03-18 01:42:13.849837
5098,Samsung Galaxy S4 Active,2025-03-18 01:42:13.849837
5099,sim reader,2025-03-18 01:42:13.849837
5101,usb port,2025-03-18 01:42:13.849837
5102,Vibrator,2025-03-18 01:42:13.849837
5103,automotive,2025-03-18 01:42:39.298789
5104,wipers,2025-03-18 01:42:39.298789
5111,Desk,2025-03-18 01:46:53.809685
5112,Desk repair,2025-03-18 01:46:53.809685
5113,drawer,2025-03-18 01:46:53.809685
5119,Fiberglass,2025-03-18 01:47:04.908321
5120,Jet Ski,2025-03-18 01:47:04.908321
5121,JS 440,2025-03-18 01:47:04.908321
5122,JS300,2025-03-18 01:47:04.908321
5123,JS550,2025-03-18 01:47:04.908321
5140,ball,2025-03-18 01:51:13.816359
5141,basket,2025-03-18 01:51:13.816359
5142,basketball,2025-03-18 01:51:13.816359
5143,bball,2025-03-18 01:51:13.816359
5145,hoop,2025-03-18 01:51:13.816359
5146,net,2025-03-18 01:51:13.816359
5147,rim,2025-03-18 01:51:13.816359
5160,do it yourself guide,2025-03-18 01:52:53.428805
5172,Baby Tad,2025-03-18 01:54:55.114609
1528,buttons,2025-03-17 14:01:44.555426
5175,Hug and Learn,2025-03-18 01:54:55.114609
5176,leapfrog,2025-03-18 01:54:55.114609
5178,broken keyboard,2025-03-18 01:55:14.505247
5179,broken keys,2025-03-18 01:55:14.505247
5182,replace keys,2025-03-18 01:55:14.505247
5183,wired,2025-03-18 01:55:14.505247
5194,hard drive failure,2025-03-18 01:57:00.0346
5204,motor replacement,2025-03-18 02:00:36.795245
5207,car repair,2025-03-18 02:01:10.825346
5209,oil change,2025-03-18 02:01:10.825346
5220,front wheel suspension,2025-03-18 02:05:14.084373
5221,spring,2025-03-18 02:05:14.084373
5222,suspension,2025-03-18 02:05:14.084373
5205,torque king,2025-03-18 02:00:36.795245
5231,1T,2025-03-18 02:08:11.913062
5232,500gb,2025-03-18 02:08:11.913062
5234,bios battery,2025-03-18 02:08:11.913062
5253,pcie,2025-03-18 02:08:11.913062
3140,sata,2025-03-17 20:17:41.321456
3732,sodimm,2025-03-17 21:09:01.943405
3342,thermal paste,2025-03-17 20:35:53.847412
4297,wi-fi,2025-03-17 23:50:50.124918
1704,wifi,2025-03-17 14:39:35.157696
5266,Beemer,2025-03-18 02:08:51.549756
5267,Bimmer,2025-03-18 02:08:51.549756
4703,diy,2025-03-18 00:11:45.853582
5275,installtion,2025-03-18 02:08:51.549756
5277,M5,2025-03-18 02:08:51.549756
5291,not orking,2025-03-18 02:12:43.55923
5303,failed,2025-03-18 02:15:36.022274
5309,sony xperia,2025-03-18 02:17:29.921922
5314,display  issuesdislpay issue,2025-03-18 02:17:45.979991
1310,LCD display,2025-03-17 12:55:17.439458
5325,Toshiba Click,2025-03-18 02:21:43.679939
5326,Toshiba Click 2 Pro,2025-03-18 02:21:43.679939
5327,Toshiba Tablet,2025-03-18 02:21:43.679939
256,Optical Drive,2025-03-17 05:58:10.450719
5283,not ringing,2025-03-18 02:12:40.035133
5057,battery removal,2025-03-18 01:15:58.23422
5007,car accessories,2025-03-18 01:04:28.653568
2789,pin,2025-03-17 18:51:25.368734
4,replacement,2025-03-17 02:36:04.640617
5014,license plate,2025-03-18 01:04:28.653568
5330,galaxy s6,2025-03-18 02:21:51.04177
5331,galaxy s6 disassembly,2025-03-18 02:21:51.04177
5332,galaxy s6 teardown,2025-03-18 02:21:51.04177
5334,hit,2025-03-18 02:21:57.084654
5335,protect passwords,2025-03-18 02:21:57.084654
5336,protective,2025-03-18 02:21:57.084654
5337,protector,2025-03-18 02:21:57.084654
5338,safety,2025-03-18 02:21:57.084654
5341,defective power adapter,2025-03-18 02:22:19.349476
5343,no charging,2025-03-18 02:22:19.349476
5346,change battery,2025-03-18 02:22:50.092799
5359,click,2025-03-18 02:23:35.830226
5367,Power Plus,2025-03-18 02:25:32.280032
5368,powerbank,2025-03-18 02:25:32.280032
5369,Solar charger,2025-03-18 02:25:32.280032
5377,Airtel,2025-03-18 02:28:45.275906
5378,at&t,2025-03-18 02:28:45.275906
5379,AT&T Mobility,2025-03-18 02:28:45.275906
5380,free,2025-03-18 02:28:45.275906
